contract_address,sender,amount,tx_hash,block_number,block_hash,network,tx_index,log_index
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0x16d4c763d4d5a30d78afb4da14769bd4917df52127c3119d5a40cb8fada59773,55529639,0x127827f069dc554531038ece4bbebc23cd3fb0f5a5c1462ea60621337188b6e1,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0x70069f7324cc49c6b629c73a4d23be1380a0e3706d414aa328049879a6f55859,55536751,0x7671193dbb480e77ca704b327ecf1f4b867412a92a4bd7e1d9c40339fecc2deb,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0x6699479f74cea8369b36827c720ef7f6dd8a165b45f19eae931f7765d9ed5135,55537653,0x83cac59c80d3c586dbffd8c6f9a7894154c956dae69dc85740832bd0b410552e,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0xd9b7b368f9c14d080466e18f9f6f147d626da3900f6ec9e1e275edead2cada3f,55538362,0x735a5d8d40e4422d78aa28f2865c85c4eef0d9342236a26e31b44ef2f52b1cdd,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0xd1b0e88e0eae3b54bf9448c9fed3b9f18f0da3a348a09f6ec1d2bd6989d1abab,55540079,0x2734283d8c527df6190e44755ab8826644f8c14e9984fc08cc8e072450cc56da,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0x09c7797e02ea55206ee8c9936af9a9552727820090e89df885b0987a2856341e,55540670,0xd1e0279526b5c32cbae510c52b614e9fa91f5195605114027572187a8558fc49,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0xf1248cca65881e90845d1f2e39e4bba4eb59971387efd9d6bd28cbf78c0e8bd2,55552993,0xa0bfe258b1f0f4aa60512af3283b0c7eaf1d72c0d0a18e757c62b629e5f4ee2a,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,50000000000000000000,0xa82b3c8a18804954a88da95c052eb835116bcf84dc4ff040bee24880a7bf5b31,55553516,0x530d7b0fe52e1e835575400db3c8f4dd0e03cb32713415101dcd61a5ceee4b28,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0xd56279982a6363ad04d8df8965f4702554ad0553,100000000000000000000,0x16afdcfc4b8605eed20a8b6118169423320631fe15de591d743d771edad51a17,55553747,0xdce7fdc909eb4ab151c893cdd12c4ede4f3c3127e2906eba6af143832da66646,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0x787ec23276d87df482553a1c03bd9c8db52f4bda,100000000000000000000,0x3f09d36196a0753f1225424bf59d061377b9d75a10bf06be2817cd9c82b70ce2,55899874,0xd291e61be4c8fef33abd9ce5711f15011af8003faa227175af38c8bbc11a2faf,alfajores
0x634dce9e1f51dc03ae6446ecea862b941f1016ce,0x787ec23276d87df482553a1c03bd9c8db52f4bda,50000000000000000000,0xb9b3b82cd02be0ee16cd0bfbe1a14c922725cd8125cea5438e97e51252a656c9,55987916,0xec53aae5d14a09d6cb74f47137095e4cd7763d5469be15f48607214b6a686796,alfajores
